,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
84,470.0,250.0,21.0,ema,StochAstic_d,-0.9999999999999998,-0.9999999999999936,3.0,68.0,22.0,4H,-0.125992104989487
92,598.0,151.0,20.0,sma,StochAstic_k,-0.9999999999999964,-1.0,3.0,110.0,232.0,4H,-0.1259921049894871
101,444.0,356.0,16.0,wma,StochAstic_k,-0.9999999999999972,-0.9999999999999972,3.0,79.0,106.0,4H,-0.1259921049894871
100,615.0,33.0,9.0,ema,StochAstic_d,-0.9999999999999978,-0.999999999999998,3.0,250.0,279.0,4H,-0.1259921049894871
99,495.0,418.0,37.0,sma,StochAstic_d,-0.9999999999999964,-1.0000000000000002,6.0,109.0,3.0,4H,-0.1259921049894871
97,771.0,489.0,16.0,wma,StochAstic_k,-0.9999999999999982,-0.9999999999999984,5.0,274.0,73.0,4H,-0.1259921049894871
96,818.0,282.0,24.0,wma,StochAstic_k,-1.0,-0.999999999999994,1.0,55.0,54.0,4H,-0.1259921049894871
95,655.0,108.0,4.0,ema,StochAstic_k,-1.0,-0.9999999999999954,4.0,267.0,306.0,4H,-0.1259921049894871
94,149.0,75.0,33.0,ema,StochAstic_k,-0.9999999999999956,-1.0000000000000002,2.0,370.0,268.0,4H,-0.1259921049894871
93,209.0,155.0,29.0,sma,StochAstic_k,-0.9999999999999952,-1.0,6.0,125.0,159.0,4H,-0.1259921049894871
98,845.0,576.0,21.0,wma,StochAstic_k,-0.999999999999998,-0.9999999999999978,5.0,395.0,25.0,4H,-0.1259921049894871
91,447.0,392.0,49.0,sma,StochAstic_k,-1.0000000000000058,-0.9999999999999892,2.0,216.0,28.0,4H,-0.1259921049894871
89,645.0,258.0,18.0,sma,StochAstic_d,-0.999999999999971,-1.000000000000025,4.0,9.0,51.0,4H,-0.1259921049894871
88,769.0,62.0,33.0,sma,StochAstic_k,-0.9999999999999992,-0.9999999999999964,4.0,308.0,64.0,4H,-0.1259921049894871
87,736.0,152.0,21.0,sma,StochAstic_k,-0.999999999999998,-0.9999999999999978,3.0,189.0,47.0,4H,-0.1259921049894871
86,311.0,9.0,15.0,sma,StochAstic_d,-0.999999999999996,-1.0,4.0,257.0,170.0,4H,-0.1259921049894871
85,825.0,533.0,29.0,ema,StochAstic_d,-0.999999999999998,-0.9999999999999982,6.0,305.0,70.0,4H,-0.1259921049894871
90,831.0,310.0,41.0,ema,StochAstic_k,-0.999999999999996,-1.0,6.0,418.0,75.0,4H,-0.1259921049894871
108,705.0,106.0,4.0,ema,StochAstic_d,-0.9999999999999968,-1.0000000000000009,1.0,34.0,125.0,4H,-0.1259921049894872
115,387.0,34.0,10.0,sma,StochAstic_k,-0.9999999999999992,-0.999999999999998,5.0,189.0,151.0,4H,-0.1259921049894872
114,663.0,26.0,33.0,wma,StochAstic_k,-0.9999999999999992,-0.9999999999999992,1.0,492.0,108.0,4H,-0.1259921049894872
113,627.0,57.0,33.0,ema,StochAstic_k,-0.9999999999999984,-0.9999999999999982,2.0,214.0,334.0,4H,-0.1259921049894872
112,472.0,313.0,48.0,wma,StochAstic_k,-0.9999999999999968,-1.0,2.0,269.0,472.0,4H,-0.1259921049894872
110,599.0,199.0,45.0,ema,StochAstic_k,-0.999999999999995,-1.0000000000000018,6.0,346.0,469.0,4H,-0.1259921049894872
109,622.0,152.0,41.0,sma,StochAstic_k,-1.000000000000002,-0.9999999999999952,4.0,254.0,442.0,4H,-0.1259921049894872
111,596.0,56.0,31.0,wma,StochAstic_d,-0.9999999999999984,-1.0,4.0,120.0,454.0,4H,-0.1259921049894872
107,150.0,34.0,14.0,ema,StochAstic_d,-0.9999999999999972,-1.0,1.0,272.0,283.0,4H,-0.1259921049894872
105,183.0,158.0,15.0,ema,StochAstic_k,-1.0,-0.9999999999999972,1.0,158.0,359.0,4H,-0.1259921049894872
104,614.0,53.0,19.0,ema,StochAstic_k,-0.999999999999997,-1.000000000000001,6.0,415.0,117.0,4H,-0.1259921049894872
103,171.0,78.0,32.0,sma,StochAstic_d,-0.999999999999999,-0.9999999999999992,5.0,210.0,233.0,4H,-0.1259921049894872
102,48.0,23.0,43.0,ema,StochAstic_d,-0.9999999999999968,-1.0,6.0,62.0,225.0,4H,-0.1259921049894872
106,267.0,36.0,19.0,wma,StochAstic_d,-1.0,-0.9999999999999976,1.0,170.0,164.0,4H,-0.1259921049894872
137,366.0,277.0,33.0,wma,StochAstic_k,-1.0,-1.0,6.0,169.0,82.0,4H,-0.1259921049894873
131,527.0,245.0,14.0,ema,StochAstic_k,-1.000000000000003,-0.9999999999999968,2.0,141.0,387.0,4H,-0.1259921049894873
132,597.0,19.0,26.0,ema,StochAstic_d,-0.9999999999999998,-0.9999999999999998,4.0,456.0,383.0,4H,-0.1259921049894873
133,823.0,619.0,44.0,ema,StochAstic_k,-1.0,-1.0,6.0,466.0,42.0,4H,-0.1259921049894873
134,497.0,319.0,14.0,sma,StochAstic_k,-1.0,-1.0,5.0,486.0,103.0,4H,-0.1259921049894873
135,420.0,254.0,35.0,ema,StochAstic_d,-1.0,-0.9999999999999998,1.0,257.0,100.0,4H,-0.1259921049894873
136,776.0,54.0,13.0,ema,StochAstic_d,-1.0000000000000004,-1.0000000000000004,2.0,248.0,315.0,4H,-0.1259921049894873
140,581.0,94.0,42.0,sma,StochAstic_k,-1.0,-1.0,5.0,27.0,65.0,4H,-0.1259921049894873
138,770.0,499.0,7.0,sma,StochAstic_k,-1.0,-1.0,4.0,446.0,40.0,4H,-0.1259921049894873
139,216.0,5.0,32.0,wma,StochAstic_k,-1.0,-1.0,3.0,121.0,205.0,4H,-0.1259921049894873
141,115.0,55.0,37.0,sma,StochAstic_d,-1.0,-1.0,6.0,109.0,405.0,4H,-0.1259921049894873
142,435.0,375.0,24.0,wma,StochAstic_k,-0.9999999999999968,-1.000000000000003,1.0,108.0,120.0,4H,-0.1259921049894873
129,501.0,271.0,48.0,sma,StochAstic_k,-1.0000000000000002,-1.0,4.0,410.0,357.0,4H,-0.1259921049894873
143,728.0,169.0,40.0,wma,StochAstic_d,-0.9999999999999996,-0.9999999999999994,1.0,153.0,26.0,4H,-0.1259921049894873
144,127.0,36.0,15.0,ema,StochAstic_k,-1.0,-1.0,1.0,158.0,294.0,4H,-0.1259921049894873
